id	category	user_question	search_round_questions	standard_answer	expected_paths	required_quote	allowed_search_terms	expected_match_ids	max_expansions	stop_condition	review_status	reviewer
Q164	multi-document	请分别查明 `microarchitecture` 和 `simulation` 的资料位置与原文依据。	"[""请查找与“microarchitecture”直接相关的资料和原文依据。"",""请查找与“simulation”直接相关的资料和原文依据。""]"	两项依据分别位于docs/references.md和docs/simobject.md。	docs/references.md | docs/simobject.md	Foundational external resources on GPU microarchitecture and the domains Vortex || The `simobject.h` framework is the core simulation runtime used by the SimX	microarchitecture | simulation	V079,V080	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q165	similar-distractor	同名文件很多，请定位 `aes` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `aes` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/aes/README.md，不是其他同名文件。	hw/ip/aes/README.md	# AES HWIP Technical Specification	aes;Specification	O090	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q166	multiple-expansions	请确认 `simulator` 和 `gem5_v2_cp_migration_proposal` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“simulator”直接相关的资料和原文依据。"",""请查找与“gem5_v2_cp_migration_proposal”直接相关的资料和原文依据。""]"	两处依据均位于docs/designs/vortex_gem5_integration.md。	docs/designs/vortex_gem5_integration.md	Vortex runs inside the [gem5](https://www.gem5.org/) simulator as a || `gem5_v2_cp_migration_proposal.md`. The CP architecture is in	simulator | gem5_v2_cp_migration_proposal	V070	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q167	file-path-symbol	哪个文件定义了 `VX_cache_mshr`？	"[""哪个文件定义了 `VX_cache_mshr`？""]"	`VX_cache_mshr`定义在hw/rtl/cache/VX_cache_mshr.sv。	hw/rtl/cache/VX_cache_mshr.sv	module VX_cache_mshr import VX_gpu_pkg::*; #(	VX_cache_mshr	V103	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q168	chinese-natural-language	我想了解 rendering-pipeline，知识库里哪份资料说明了这个主题？	"[""我想了解 rendering-pipeline，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/designs/vortexpipe_architecture.md。	docs/designs/vortexpipe_architecture.md	# vortexpipe — software, compiler, and rendering-pipeline architecture	rendering-pipeline	V071	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q169	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_06_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_06_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_06_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q170	late-file	请查找 `graphics_hardware_stack` 在资料后部的具体说明。	"[""请查找 `graphics_hardware_stack` 在资料后部的具体说明。""]"	相关说明位于docs/designs/vortexpipe_architecture.md后部。	docs/designs/vortexpipe_architecture.md	[`graphics_hardware_stack.md`](graphics_hardware_stack.md).	graphics_hardware_stack	V071	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q171	multi-document	请分别查明 `Synthesis` 和 `application` 的资料位置与原文依据。	"[""请查找与“Synthesis”直接相关的资料和原文依据。"",""请查找与“application”直接相关的资料和原文依据。""]"	两项依据分别位于docs/synthesis_analysis.md和docs/testing.md。	docs/synthesis_analysis.md | docs/testing.md	# Synthesis and Power Analysis || ## Running a Vortex application	Synthesis | application	V083,V084	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q172	similar-distractor	同名文件很多，请定位 `aon_timer` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `aon_timer` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/aon_timer/README.md，不是其他同名文件。	hw/ip/aon_timer/README.md	# AON Timer Technical Specification	aon_timer;Specification	O094	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q173	multiple-expansions	请确认 `rendering-pipeline` 和 `graphics_hardware_stack` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“rendering-pipeline”直接相关的资料和原文依据。"",""请查找与“graphics_hardware_stack”直接相关的资料和原文依据。""]"	两处依据均位于docs/designs/vortexpipe_architecture.md。	docs/designs/vortexpipe_architecture.md	# vortexpipe — software, compiler, and rendering-pipeline architecture || [`graphics_hardware_stack.md`](graphics_hardware_stack.md).	rendering-pipeline | graphics_hardware_stack	V071	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q174	file-path-symbol	哪个文件定义了 `plru_decoder`？	"[""哪个文件定义了 `plru_decoder`？""]"	`plru_decoder`定义在hw/rtl/cache/VX_cache_repl.sv。	hw/rtl/cache/VX_cache_repl.sv	module plru_decoder import VX_gpu_pkg::*; #(	plru_decoder	V104	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q175	chinese-natural-language	我想了解 System，知识库里哪份资料说明了这个主题？	"[""我想了解 System，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/environment_setup.md。	docs/environment_setup.md	## Set Up on Your Own System	System	V072	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q176	late-file	请查找 `container-name` 在资料后部的具体说明。	"[""请查找 `container-name` 在资料后部的具体说明。""]"	相关说明位于docs/environment_setup.md后部。	docs/environment_setup.md	You may exit from a container and resume a container you have exited or start a second terminal session `docker exec -it <container-name> bash`	container-name	V072	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q177	multi-document	请分别查明 `svBitVecVal` 和 `dpi_fadd` 的资料位置与原文依据。	"[""请查找与“svBitVecVal”直接相关的资料和原文依据。"",""请查找与“dpi_fadd”直接相关的资料和原文依据。""]"	两项依据分别位于hw/dpi/dpi_float.cpp和hw/dpi/dpi_float.vh。	hw/dpi/dpi_float.cpp | hw/dpi/dpi_float.vh	"void dpi_fadd(bool enable, int dst_fmt, int64_t a, int64_t b, const svBitVecVal* frm, int64_t* result, svBitVecVal* fflags); || import ""DPI-C"" function void dpi_fadd(input logic enable, input int dst_fmt, input longint a, input longint b, input bit[2:0] frm, output longint result, output bit[4:0] fflags);"	svBitVecVal | dpi_fadd	V086,V087	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q178	similar-distractor	同名文件很多，请定位 `ascon` 目录下 `README.md` 中关于 `functionality` 的原文。	"[""同名文件很多，请定位 `ascon` 目录下 `README.md` 中关于 `functionality` 的原文。""]"	目标是hw/ip/ascon/README.md，不是其他同名文件。	hw/ip/ascon/README.md	This document specifies the [Ascon](https://ascon.iaik.tugraz.at/) hardware IP functionality.	ascon;functionality	O097	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q179	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_07_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_07_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_07_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q180	multiple-expansions	请确认 `System` 和 `container-name` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“System”直接相关的资料和原文依据。"",""请查找与“container-name”直接相关的资料和原文依据。""]"	两处依据均位于docs/environment_setup.md。	docs/environment_setup.md	## Set Up on Your Own System || You may exit from a container and resume a container you have exited or start a second terminal session `docker exec -it <container-name> bash`	System | container-name	V072	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q181	file-path-symbol	哪个文件定义了 `VX_cache_tags`？	"[""哪个文件定义了 `VX_cache_tags`？""]"	`VX_cache_tags`定义在hw/rtl/cache/VX_cache_tags.sv。	hw/rtl/cache/VX_cache_tags.sv	module VX_cache_tags import VX_gpu_pkg::*; #(	VX_cache_tags	V105	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q182	chinese-natural-language	我想了解 Configuration，知识库里哪份资料说明了这个主题？	"[""我想了解 Configuration，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/fpga_setup.md。	docs/fpga_setup.md	# FPGA Startup and Configuration Guide	Configuration	V073	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q183	late-file	请查找 `ASE_WORKDIR` 在资料后部的具体说明。	"[""请查找 `ASE_WORKDIR` 在资料后部的具体说明。""]"	相关说明位于docs/fpga_setup.md后部。	docs/fpga_setup.md	"```$ ASE_LOG=0 ASE_WORKDIR=<build_dir>/synth/work TARGET=asesim ./ci/blackbox.sh --driver=opae --app=sgemm --args=""-n16""```"	ASE_WORKDIR	V073	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q184	multi-document	请分别查明 `is_signed_a` 和 `INT_TYPE` 的资料位置与原文依据。	"[""请查找与“is_signed_a”直接相关的资料和原文依据。"",""请查找与“INT_TYPE”直接相关的资料和原文依据。""]"	两项依据分别位于hw/dpi/dpi_util.cpp和hw/dpi/dpi_util.vh。	hw/dpi/dpi_util.cpp | hw/dpi/dpi_util.vh	void dpi_imul(bool enable, bool is_signed_a, bool is_signed_b, int32_t a, int32_t b, int32_t* resultl, int32_t* resulth); || `define INT_TYPE longint	is_signed_a | INT_TYPE	V088,V089	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q185	similar-distractor	同名文件很多，请定位 `bkdr_loader` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `bkdr_loader` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/bkdr_loader/README.md，不是其他同名文件。	hw/ip/bkdr_loader/README.md	# BKDR_LOADER Technical Specification	bkdr_loader;Specification	O099	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q186	multiple-expansions	请确认 `Configuration` 和 `ASE_WORKDIR` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Configuration”直接相关的资料和原文依据。"",""请查找与“ASE_WORKDIR”直接相关的资料和原文依据。""]"	两处依据均位于docs/fpga_setup.md。	docs/fpga_setup.md	"# FPGA Startup and Configuration Guide || ```$ ASE_LOG=0 ASE_WORKDIR=<build_dir>/synth/work TARGET=asesim ./ci/blackbox.sh --driver=opae --app=sgemm --args=""-n16""```"	Configuration | ASE_WORKDIR	V073	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q187	file-path-symbol	哪个文件定义了 `VX_cache_wrap`？	"[""哪个文件定义了 `VX_cache_wrap`？""]"	`VX_cache_wrap`定义在hw/rtl/cache/VX_cache_wrap.sv。	hw/rtl/cache/VX_cache_wrap.sv	module VX_cache_wrap import VX_gpu_pkg::*; #(	VX_cache_wrap	V106	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q188	chinese-natural-language	我想了解 Reference，知识库里哪份资料说明了这个主题？	"[""我想了解 Reference，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/hardware_library.md。	docs/hardware_library.md	# Vortex Hardware IP Library Reference	Reference	V074	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q189	late-file	请查找 `VX_wallace_mul` 在资料后部的具体说明。	"[""请查找 `VX_wallace_mul` 在资料后部的具体说明。""]"	相关说明位于docs/hardware_library.md后部。	docs/hardware_library.md	| 75 | VX_wallace_mul | Arithmetic | Large | O(log N) |	VX_wallace_mul	V074	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q190	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_08_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_08_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_08_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q191	multi-document	请分别查明 `Cluster-level` 和 `VX_kmu` 的资料位置与原文依据。	"[""请查找与“Cluster-level”直接相关的资料和原文依据。"",""请查找与“VX_kmu”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/VX_graphics.sv和hw/rtl/VX_kmu.sv。	hw/rtl/VX_graphics.sv | hw/rtl/VX_kmu.sv	// Cluster-level wrapper that owns the shared TEX, RASTER and OM units || module VX_kmu import VX_gpu_pkg::*; import VX_trace_pkg::*; #(	Cluster-level | VX_kmu	V090,V091	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q192	similar-distractor	同名文件很多，请定位 `csrng` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `csrng` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/csrng/README.md，不是其他同名文件。	hw/ip/csrng/README.md	# CSRNG HWIP Technical Specification	csrng;Specification	O102	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q193	multiple-expansions	请确认 `Reference` 和 `VX_wallace_mul` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Reference”直接相关的资料和原文依据。"",""请查找与“VX_wallace_mul”直接相关的资料和原文依据。""]"	两处依据均位于docs/hardware_library.md。	docs/hardware_library.md	# Vortex Hardware IP Library Reference || | 75 | VX_wallace_mul | Arithmetic | Large | O(log N) |	Reference | VX_wallace_mul	V074	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q194	file-path-symbol	哪个文件定义了 `VX_alu_int`？	"[""哪个文件定义了 `VX_alu_int`？""]"	`VX_alu_int`定义在hw/rtl/core/VX_alu_int.sv。	hw/rtl/core/VX_alu_int.sv	module VX_alu_int import VX_gpu_pkg::*; #(	VX_alu_int	V107	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q195	chinese-natural-language	我想了解 Environment，知识库里哪份资料说明了这个主题？	"[""我想了解 Environment，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/install_vortex.md。	docs/install_vortex.md	# Installing and Setting Up the Vortex Environment	Environment	V076	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q196	late-file	请查找 `continuous_integration` 在资料后部的具体说明。	"[""请查找 `continuous_integration` 在资料后部的具体说明。""]"	相关说明位于docs/index.md后部。	docs/index.md	- [Continuous Integration Design](designs/continuous_integration.md)	continuous_integration	V075	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q197	multi-document	请分别查明 `STATIC_ASSERT` 和 `scope_reset` 的资料位置与原文依据。	"[""请查找与“STATIC_ASSERT”直接相关的资料和原文依据。"",""请查找与“scope_reset”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/VX_platform.vh和hw/rtl/VX_scope.vh。	hw/rtl/VX_platform.vh | hw/rtl/VX_scope.vh	`define STATIC_ASSERT(cond, msg) \ || input wire scope_reset, \	STATIC_ASSERT | scope_reset	V092,V093	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q198	similar-distractor	同名文件很多，请定位 `dma` 目录下 `README.md` 中关于 `system-on-chip` 的原文。	"[""同名文件很多，请定位 `dma` 目录下 `README.md` 中关于 `system-on-chip` 的原文。""]"	目标是hw/ip/dma/README.md，不是其他同名文件。	hw/ip/dma/README.md	The Direct Memory Access (DMA) controller is a peripheral within the OpenTitan system-on-chip (SoC).	dma;system-on-chip	O106	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q199	multiple-expansions	请确认 `environment_setup` 和 `continuous_integration` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“environment_setup”直接相关的资料和原文依据。"",""请查找与“continuous_integration”直接相关的资料和原文依据。""]"	两处依据均位于docs/index.md。	docs/index.md	- [Environment Setup](environment_setup.md): system prerequisites and toolchain setup || - [Continuous Integration Design](designs/continuous_integration.md)	environment_setup | continuous_integration	V075	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q200	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_09_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_09_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_09_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q201	file-path-symbol	哪个文件定义了 `VX_alu_muldiv`？	"[""哪个文件定义了 `VX_alu_muldiv`？""]"	`VX_alu_muldiv`定义在hw/rtl/core/VX_alu_muldiv.sv。	hw/rtl/core/VX_alu_muldiv.sv	module VX_alu_muldiv import VX_gpu_pkg::*; #(	VX_alu_muldiv	V108	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q202	chinese-natural-language	我想了解 Vortex，知识库里哪份资料说明了这个主题？	"[""我想了解 Vortex，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/kernel_debugging.md。	docs/kernel_debugging.md	# Vortex Debug Mode with GDB	Vortex	V077	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q203	late-file	请查找 `install-tree` 在资料后部的具体说明。	"[""请查找 `install-tree` 在资料后部的具体说明。""]"	相关说明位于docs/install_vortex.md后部。	docs/install_vortex.md	See the Ubuntu section above for the install-tree layout.	install-tree	V076	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q204	multi-document	请分别查明 `NUM_REGS_BITS-1:0` 和 `combinational` 的资料位置与原文依据。	"[""请查找与“NUM_REGS_BITS-1:0”直接相关的资料和原文依据。"",""请查找与“combinational”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/VX_trace_pkg.sv和hw/rtl/cache/VX_amo_alu.sv。	hw/rtl/VX_trace_pkg.sv | hw/rtl/cache/VX_amo_alu.sv	task trace_reg_idx(input int level, input logic [NUM_REGS_BITS-1:0] reg_id); || // Pure combinational RVA RMW kernel. Given the cache line's current word	NUM_REGS_BITS-1:0 | combinational	V094,V095	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q205	similar-distractor	同名文件很多，请定位 `edn` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `edn` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/edn/README.md，不是其他同名文件。	hw/ip/edn/README.md	# EDN HWIP Technical Specification	edn;Specification	O110	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q206	multiple-expansions	请确认 `Environment` 和 `install-tree` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Environment”直接相关的资料和原文依据。"",""请查找与“install-tree”直接相关的资料和原文依据。""]"	两处依据均位于docs/install_vortex.md。	docs/install_vortex.md	# Installing and Setting Up the Vortex Environment || See the Ubuntu section above for the install-tree layout.	Environment | install-tree	V076	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q207	file-path-symbol	哪个文件定义了 `VX_csr_unit`？	"[""哪个文件定义了 `VX_csr_unit`？""]"	`VX_csr_unit`定义在hw/rtl/core/VX_csr_unit.sv。	hw/rtl/core/VX_csr_unit.sv	module VX_csr_unit import VX_gpu_pkg::*; #(	VX_csr_unit	V109	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q208	chinese-natural-language	我想了解 Performance，知识库里哪份资料说明了这个主题？	"[""我想了解 Performance，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/perfetto_analysis.md。	docs/perfetto_analysis.md	# Vortex Perfetto Trace: Performance Analysis Guide	Performance	V078	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q209	late-file	请查找 `sourceware` 在资料后部的具体说明。	"[""请查找 `sourceware` 在资料后部的具体说明。""]"	相关说明位于docs/kernel_debugging.md后部。	docs/kernel_debugging.md	- [GDB User Manual](https://sourceware.org/gdb/current/onlinedocs/gdb/)	sourceware	V077	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q210	multi-document	请分别查明 `Per-LLC-bank` 和 `VX_cache_bank` 的资料位置与原文依据。	"[""请查找与“Per-LLC-bank”直接相关的资料和原文依据。"",""请查找与“VX_cache_bank”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_amo_unit.sv和hw/rtl/cache/VX_cache_bank.sv。	hw/rtl/cache/VX_amo_unit.sv | hw/rtl/cache/VX_cache_bank.sv	// Per-LLC-bank AMO helper: the RVA RMW kernel + a small reservation cache. || module VX_cache_bank import VX_gpu_pkg::*; #(	Per-LLC-bank | VX_cache_bank	V096,V097	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q211	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_10_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_10_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_10_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q212	similar-distractor	同名文件很多，请定位 `entropy_src` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `entropy_src` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/entropy_src/README.md，不是其他同名文件。	hw/ip/entropy_src/README.md	# ENTROPY_SRC HWIP Technical Specification	entropy_src;Specification	O114	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q213	multiple-expansions	请确认 `Vortex` 和 `sourceware` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Vortex”直接相关的资料和原文依据。"",""请查找与“sourceware”直接相关的资料和原文依据。""]"	两处依据均位于docs/kernel_debugging.md。	docs/kernel_debugging.md	# Vortex Debug Mode with GDB || - [GDB User Manual](https://sourceware.org/gdb/current/onlinedocs/gdb/)	Vortex | sourceware	V077	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q214	file-path-symbol	哪个文件定义了 `VX_dcr_arb`？	"[""哪个文件定义了 `VX_dcr_arb`？""]"	`VX_dcr_arb`定义在hw/rtl/core/VX_dcr_arb.sv。	hw/rtl/core/VX_dcr_arb.sv	module VX_dcr_arb import VX_gpu_pkg::*; #(	VX_dcr_arb	V110	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q215	chinese-natural-language	我想了解 architecture，知识库里哪份资料说明了这个主题？	"[""我想了解 architecture，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/references.md。	docs/references.md	## GPU architecture fundamentals	architecture	V079	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q216	late-file	请查找 `long-latency` 在资料后部的具体说明。	"[""请查找 `long-latency` 在资料后部的具体说明。""]"	相关说明位于docs/perfetto_analysis.md后部。	docs/perfetto_analysis.md	- The UUID(s) of the long-latency instruction(s)	long-latency	V078	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q217	multi-document	请分别查明 `VX_cache_bypass` 和 `VX_cache_cluster` 的资料位置与原文依据。	"[""请查找与“VX_cache_bypass”直接相关的资料和原文依据。"",""请查找与“VX_cache_cluster”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_cache_bypass.sv和hw/rtl/cache/VX_cache_cluster.sv。	hw/rtl/cache/VX_cache_bypass.sv | hw/rtl/cache/VX_cache_cluster.sv	module VX_cache_bypass import VX_gpu_pkg::*; #( || module VX_cache_cluster import VX_gpu_pkg::*; #(	VX_cache_bypass | VX_cache_cluster	V098,V099	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q218	similar-distractor	同名文件很多，请定位 `hmac` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `hmac` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/hmac/README.md，不是其他同名文件。	hw/ip/hmac/README.md	# HMAC HWIP Technical Specification	hmac;Specification	O119	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q219	multiple-expansions	请确认 `Performance` 和 `long-latency` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“Performance”直接相关的资料和原文依据。"",""请查找与“long-latency”直接相关的资料和原文依据。""]"	两处依据均位于docs/perfetto_analysis.md。	docs/perfetto_analysis.md	# Vortex Perfetto Trace: Performance Analysis Guide || - The UUID(s) of the long-latency instruction(s)	Performance | long-latency	V078	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q220	file-path-symbol	哪个文件定义了 `VX_dcr_data`？	"[""哪个文件定义了 `VX_dcr_data`？""]"	`VX_dcr_data`定义在hw/rtl/core/VX_dcr_data.sv。	hw/rtl/core/VX_dcr_data.sv	module VX_dcr_data import VX_gpu_pkg::*; #(	VX_dcr_data	V111	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q221	no-answer	知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_11_20260819`？	"[""知识库是否定义了 `KM_ABSENT_GPU_PROTOCOL_11_20260819`？""]"	固定语料中没有该内容，应明确说明依据不足。		NONE	KM_ABSENT_GPU_PROTOCOL_11_20260819		1	所有检索轮次均无证据后停止	SOURCE_VERIFIED	Codex/source-check
Q222	chinese-natural-language	我想了解 Protected，知识库里哪份资料说明了这个主题？	"[""我想了解 Protected，知识库里哪份资料说明了这个主题？""]"	相关说明位于docs/simobject.md。	docs/simobject.md	### Protected lifecycle hooks	Protected	V080	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q223	late-file	请查找 `concepts` 在资料后部的具体说明。	"[""请查找 `concepts` 在资料后部的具体说明。""]"	相关说明位于docs/references.md后部。	docs/references.md	OpenCL/HIP concepts map onto.	concepts	V079	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q224	multi-document	请分别查明 `Word-sliced` 和 `VX_CACHE_DEFINE_VH` 的资料位置与原文依据。	"[""请查找与“Word-sliced”直接相关的资料和原文依据。"",""请查找与“VX_CACHE_DEFINE_VH”直接相关的资料和原文依据。""]"	两项依据分别位于hw/rtl/cache/VX_cache_data.sv和hw/rtl/cache/VX_cache_define.vh。	hw/rtl/cache/VX_cache_data.sv | hw/rtl/cache/VX_cache_define.vh	// Word-sliced, way-indexed data array. || `ifndef VX_CACHE_DEFINE_VH	Word-sliced | VX_CACHE_DEFINE_VH	V100,V101	3	两份来源的必要原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
Q225	similar-distractor	同名文件很多，请定位 `i2c` 目录下 `README.md` 中关于 `Specification` 的原文。	"[""同名文件很多，请定位 `i2c` 目录下 `README.md` 中关于 `Specification` 的原文。""]"	目标是hw/ip/i2c/README.md，不是其他同名文件。	hw/ip/i2c/README.md	# I2C HWIP Technical Specification	i2c;Specification	O122	1	取得所需原文和来源即可停止	SOURCE_VERIFIED	Codex/source-check
Q226	multiple-expansions	请确认 `microarchitecture` 和 `concepts` 是否在同一份资料的不同位置出现，并给出两处依据。	"[""请查找与“microarchitecture”直接相关的资料和原文依据。"",""请查找与“concepts”直接相关的资料和原文依据。""]"	两处依据均位于docs/references.md。	docs/references.md	Foundational external resources on GPU microarchitecture and the domains Vortex || OpenCL/HIP concepts map onto.	microarchitecture | concepts	V079	2	两处远距离原文均已取得即可停止	SOURCE_VERIFIED	Codex/source-check
